du_size,batch_size,transfer_time,throughput
800,1,1.870,31974.332
800,1,1.942,30788.877
800,1,1.733,34502.020
800,1,1.729,34581.839
800,1,1.821,32834.706
800,1,1.757,34030.734
800,1,2.096,28526.718
800,1,2.188,27327.239
800,1,2.191,27289.822
800,1,1.841,32478.001
800,1,1.732,34521.940
800,1,1.772,33742.664
800,1,1.795,33310.306
800,1,1.789,33422.023
800,1,1.832,32637.555
800,1,1.801,33199.334
800,1,1.808,33070.796
800,1,1.797,33273.233
800,1,1.863,32094.471
800,1,111.315,537.142
800,1,2.317,25805.783
800,1,2.322,25750.215
800,1,2.286,26155.731
800,1,2.318,25794.651
800,1,2.295,26053.159
800,1,2.321,25761.310
800,1,2.306,25928.881
800,1,2.432,24585.526
800,1,2.312,25861.592
800,1,2.272,26316.901
800,1,2.283,26190.101
800,1,2.259,26468.349
800,1,2.584,23139.319
800,1,2.339,25563.061
800,1,2.279,26236.068
800,1,2.382,25101.595
800,1,2.506,23859.537
800,1,2.361,25324.862
800,1,2.339,25563.061
800,1,2.334,25617.823
800,1,2.340,25552.137
800,1,2.325,25716.989
800,1,2.505,23869.062
800,1,1.565,38205.751
800,1,1.634,36592.411
800,1,1.902,31436.383
800,1,2.150,27810.233
800,1,1.636,36547.677
800,1,1.807,33089.098
800,1,1.790,33403.352
800,1,1.803,33162.507
800,1,1.807,33089.098
800,1,1.808,33070.796
800,1,1.882,31770.457
800,1,1.703,35109.806
800,1,1.527,39156.516
800,1,1.807,33089.098
800,1,1.704,35089.202
800,1,1.531,39054.213
800,1,1.821,32834.706
800,1,1.801,33199.334
800,2,1.099,54405.823
800,2,0.890,67182.022
800,2,0.980,61012.245
800,2,1.026,58276.803
800,2,1.024,58390.625
800,2,1.055,56674.882
800,2,1.031,57994.180
800,2,0.965,61960.622
800,2,0.845,70759.763
800,2,0.915,65346.448
800,2,0.884,67638.009
800,2,0.848,70509.434
800,2,0.841,71096.314
800,2,0.863,69283.893
800,2,0.819,73006.105
800,2,0.834,71693.046
800,2,0.924,64709.957
800,2,1.139,52495.171
800,2,1.006,59435.388
800,2,0.975,61325.128
800,2,1.050,56944.762
800,2,1.102,54257.713
800,2,0.960,62283.333
800,2,1.026,58276.803
800,2,0.866,69043.880
800,2,0.888,67333.333
800,2,1.072,55776.119
800,2,1.018,58734.774
800,2,0.980,61012.245
800,2,0.898,66583.519
800,2,1.049,56999.047
800,2,0.999,59851.852
800,2,0.995,60092.462
800,2,1.105,54110.407
800,2,1.125,53148.444
800,2,1.009,59258.672
800,2,1.109,53915.239
800,2,1.326,45092.006
800,2,1.201,49785.179
800,2,1.198,49909.850
800,2,1.203,49702.411
800,2,1.161,51500.431
800,2,1.039,57547.642
800,2,1.243,48102.977
800,2,1.279,46749.023
800,2,1.235,48414.575
800,2,1.229,48650.936
800,2,1.273,46969.364
800,2,1.266,47229.068
800,2,1.274,46932.496
800,2,1.206,49578.773
800,2,1.216,49171.053
800,2,1.208,49496.689
800,2,1.206,49578.773
800,2,1.223,48889.616
800,2,1.208,49496.689
800,2,1.233,48493.106
800,2,1.241,48180.500
800,2,1.241,48180.500
800,2,1.252,47757.188
800,2,1.188,50329.966
800,2,1.122,53290.553
800,2,1.185,50457.384
800,2,1.177,50800.340
800,2,1.242,48141.707
800,2,1.243,48102.977
800,2,1.246,47987.159
800,2,1.295,46171.429
800,2,1.198,49909.850
800,2,1.049,56999.047
800,2,1.273,46969.364
800,2,1.251,47795.364
800,2,1.141,52403.155
800,2,1.231,48571.893
800,2,1.245,48025.703
800,2,1.251,47795.364
800,2,1.284,46566.978
800,2,1.203,49702.411
800,2,1.239,48258.273
800,2,1.260,47453.968
800,2,1.247,47948.677
800,2,1.239,48258.273
800,2,1.243,48102.977
800,2,1.267,47191.792
800,2,1.235,48414.575
800,2,1.298,46064.715
800,2,1.268,47154.574
800,2,1.250,47833.600
800,2,1.157,51678.479
800,2,1.146,52174.520
800,2,1.145,52220.087
800,2,1.118,53481.216
800,2,1.227,48730.236
800,2,1.130,52913.274
800,2,1.361,43932.403
800,2,1.102,54257.713
800,2,1.058,56514.178
800,2,1.030,58050.485
800,2,1.029,58106.900
800,2,1.042,57381.958
800,4,0.643,92989.114
800,4,0.621,96283.414
800,4,0.622,96128.617
800,4,0.716,83508.380
800,4,0.623,95974.318
800,4,0.618,96750.809
800,4,0.656,91146.341
800,4,0.624,95820.513
800,4,0.626,95514.377
800,4,0.629,95058.824
800,4,0.637,93864.992
800,4,0.690,86655.072
800,4,0.655,91285.496
800,4,0.633,94458.136
800,4,0.629,95058.824
800,4,0.624,95820.513
800,4,0.622,96128.617
800,4,0.626,95514.377
800,4,0.760,78673.684
800,4,0.613,97539.967
800,4,0.604,98993.377
800,4,0.578,103446.367
800,4,0.576,103805.556
800,4,0.536,111552.239
800,4,0.778,76853.470
800,4,0.840,71180.952
800,4,0.775,77150.968
800,4,0.733,81571.623
800,4,0.823,72651.276
800,4,0.765,78159.477
800,4,0.741,80690.958
800,4,0.739,80909.337
800,4,0.739,80909.337
800,4,0.737,81128.901
800,4,0.727,82244.842
800,4,0.657,91007.610
800,4,0.569,105082.601
800,4,0.859,69606.519
800,4,0.734,81460.490
800,4,0.987,60579.534
800,4,0.744,80365.591
800,4,0.721,82929.265
800,4,0.796,75115.578
800,4,0.736,81239.130
800,4,0.725,82471.724
800,4,0.884,67638.009
800,4,0.572,104531.469
800,4,0.724,82585.635
800,4,0.728,82131.868
800,4,0.732,81683.060
800,4,0.748,79935.829
800,4,0.754,79299.735
800,4,1.009,59258.672
800,4,0.762,78467.192
800,4,0.783,76362.708
800,4,0.790,75686.076
800,4,0.569,105082.601
800,4,0.578,103446.367
800,4,0.658,90869.301
800,4,0.771,77551.232
800,4,0.740,80800.000
800,4,0.794,75304.786
800,4,0.841,71096.314
800,4,0.719,83159.944
800,4,0.738,81018.970
800,4,0.731,81794.802
800,4,0.754,79299.735
800,4,0.739,80909.337
800,4,0.740,80800.000
800,4,0.733,81571.623
800,4,0.736,81239.130
800,4,0.840,71180.952
800,4,0.914,65417.943
800,4,0.698,85661.891
800,4,0.594,100659.933
800,4,0.611,97859.247
800,4,0.706,84691.218
800,4,0.746,80150.134
800,4,0.771,77551.232
800,4,0.685,87287.591
800,4,0.610,98019.672
800,4,0.694,86155.620
800,4,0.832,71865.385
800,4,0.758,78881.266
800,4,0.698,85661.891
800,4,0.629,95058.824
800,4,0.680,87929.412
800,4,0.798,74927.318
800,4,0.895,66806.704
800,4,0.752,79510.638
800,4,0.746,80150.134
800,4,0.755,79194.702
800,4,0.778,76853.470
800,4,0.755,79194.702
800,4,0.755,79194.702
800,4,0.759,78777.339
800,4,0.850,70343.529
800,4,0.830,72038.554
800,4,0.671,89108.793
800,4,0.597,100154.104
850,1,1.752,34127.854
850,1,2.081,28732.340
850,1,1.991,30031.140
850,1,2.126,28124.177
850,1,2.169,27566.621
850,1,2.220,26933.333
850,1,2.021,29585.354
850,1,1.855,32232.884
850,1,1.576,37939.086
850,1,1.498,39914.553
850,1,1.709,34986.542
850,1,1.825,32762.740
850,1,1.722,34722.416
850,1,2.167,27592.063
850,1,1.996,29955.912
850,1,2.163,27643.088
850,1,2.054,29110.029
850,1,2.062,28997.090
850,1,2.050,29166.829
850,1,2.113,28297.208
850,1,2.066,28940.949
850,1,2.107,28377.788
850,1,2.158,27707.136
850,1,1.512,39544.974
850,1,1.633,36614.819
850,1,1.774,33704.622
850,1,1.758,34011.377
850,1,1.947,30709.810
850,1,1.748,34205.950
850,1,1.789,33422.023
850,1,2.024,29541.502
850,1,2.164,27630.314
850,1,2.074,28829.315
850,1,2.014,29688.183
850,1,1.708,35007.026
850,1,1.691,35358.959
850,1,1.647,36303.582
850,1,1.597,37440.200
850,1,1.719,34783.013
850,1,1.755,34069.516
850,1,1.539,38851.202
850,1,1.792,33366.071
850,1,1.885,31719.894
850,1,2.048,29195.312
850,1,1.980,30197.980
850,1,2.059,29039.339
850,1,1.944,30757.202
850,1,1.719,34783.013
850,1,1.808,33070.796
850,1,1.721,34742.592
850,1,1.710,34966.082
850,1,1.746,34245.132
850,1,1.713,34904.845
850,1,1.708,35007.026
850,1,1.748,34205.950
850,1,1.670,35803.593
850,1,1.803,33162.507
850,1,1.719,34783.013
850,1,1.742,34323.766
850,1,1.975,30274.430
850,1,1.886,31703.075
850,1,1.998,29925.926
850,1,2.156,27732.839
850,1,2.032,29425.197
850,1,2.145,27875.058
850,1,2.243,26657.156
850,1,2.157,27719.981
850,1,2.141,27927.137
850,1,2.149,27823.174
850,1,2.129,28084.547
850,1,2.145,27875.058
850,1,2.163,27643.088
850,1,2.132,28045.028
850,1,2.218,26957.619
850,1,2.123,28163.919
850,1,2.163,27643.088
850,1,2.276,26270.650
850,1,2.254,26527.063
850,1,2.311,25872.782
850,1,2.507,23850.020
850,1,2.298,26019.147
850,1,2.249,26586.038
850,1,2.317,25805.783
850,1,2.180,27427.523
850,1,2.198,27202.912
850,1,2.171,27541.225
850,1,2.184,27377.289
850,1,2.183,27389.831
850,1,2.179,27440.110
850,1,2.320,25772.414
850,1,1.773,33723.632
850,1,1.862,32111.708
850,1,1.987,30091.595
850,1,1.992,30016.064
850,1,2.225,26872.809
850,1,2.015,29673.449
850,1,2.080,28746.154
850,1,2.007,29791.729
850,1,2.132,28045.028
850,1,2.069,28898.985
850,2,1.088,54955.882
850,2,1.131,52866.490
850,2,1.023,58447.703
850,2,1.107,54012.647
850,2,1.198,49909.850
850,2,1.035,57770.048
850,2,0.911,65633.370
850,2,0.891,67106.622
850,2,0.857,69768.961
850,2,1.434,41695.955
850,2,0.847,70592.680
850,2,0.862,69364.269
850,2,0.865,69123.699
850,2,0.847,70592.680
850,2,0.861,69444.832
850,2,0.857,69768.961
850,2,0.914,65417.943
850,2,0.823,72651.276
850,2,0.875,68333.714
850,2,0.825,72475.152
850,2,0.858,69687.646
850,2,0.840,71180.952
850,2,1.083,55209.603
850,2,0.899,66509.455
850,2,0.904,66141.593
850,2,0.855,69932.164
850,2,0.855,69932.164
850,2,0.870,68726.437
850,2,0.855,69932.164
850,2,0.883,67714.609
850,2,0.848,70509.434
850,2,0.857,69768.961
850,2,1.012,59083.004
850,2,1.085,55107.834
850,2,0.847,70592.680
850,2,0.903,66214.839
850,2,0.870,68726.437
850,2,0.883,67714.609
850,2,0.848,70509.434
850,2,0.809,73908.529
850,2,0.840,71180.952
850,2,0.852,70178.404
850,2,0.816,73274.510
850,2,0.884,67638.009
850,2,0.820,72917.073
850,2,0.862,69364.269
850,2,0.844,70843.602
850,2,0.848,70509.434
850,2,1.326,45092.006
850,2,0.961,62218.522
850,2,0.974,61388.090
850,2,0.966,61896.480
850,2,0.861,69444.832
850,2,0.844,70843.602
850,2,0.817,73184.823
850,2,0.827,72299.879
850,2,0.805,74275.776
850,2,0.904,66141.593
850,2,0.826,72387.409
850,2,0.886,67485.327
850,2,0.839,71265.793
850,2,0.849,70426.384
850,2,0.895,66806.704
850,2,0.855,69932.164
850,2,0.867,68964.245
850,2,0.858,69687.646
850,2,0.859,69606.519
850,2,0.897,66657.748
850,2,0.866,69043.880
850,2,0.864,69203.704
850,2,0.859,69606.519
850,2,0.926,64570.194
850,2,0.836,71521.531
850,2,0.852,70178.404
850,2,0.847,70592.680
850,2,0.849,70426.384
850,2,0.910,65705.495
850,2,0.846,70676.123
850,2,0.849,70426.384
850,2,0.855,69932.164
850,2,0.866,69043.880
850,2,0.851,70260.870
850,2,0.852,70178.404
850,2,0.852,70178.404
850,2,0.879,68022.753
850,2,0.866,69043.880
850,2,0.848,70509.434
850,2,0.849,70426.384
850,2,0.867,68964.245
850,2,0.853,70096.131
850,2,0.874,68411.899
850,2,0.857,69768.961
850,2,0.859,69606.519
850,2,0.876,68255.708
850,2,0.855,69932.164
850,2,0.857,69768.961
850,2,0.980,61012.245
850,2,1.032,57937.984
850,2,0.864,69203.704
850,2,0.865,69123.699
850,4,0.586,102034.130
850,4,0.625,95667.200
850,4,0.573,104349.040
850,4,0.580,103089.655
850,4,0.616,97064.935
850,4,0.569,105082.601
850,4,0.570,104898.246
850,4,0.570,104898.246
850,4,0.574,104167.247
850,4,0.572,104531.469
850,4,0.588,101687.075
850,4,0.597,100154.104
850,4,0.571,104714.536
850,4,0.577,103625.650
850,4,0.586,102034.130
850,4,0.566,105639.576
850,4,0.562,106391.459
850,4,0.559,106962.433
850,4,0.613,97539.967
850,4,0.593,100829.680
850,4,0.580,103089.655
850,4,0.564,106014.184
850,4,0.573,104349.040
850,4,0.551,108515.426
850,4,0.596,100322.148
850,4,0.554,107927.798
850,4,0.588,101687.075
850,4,0.647,92414.219
850,4,0.581,102912.220
850,4,0.532,112390.977
850,4,0.539,110931.354
850,4,0.575,103986.087
850,4,0.629,95058.824
850,4,0.686,87160.350
850,4,0.604,98993.377
850,4,0.635,94160.630
850,4,0.536,111552.239
850,4,0.535,111760.748
850,4,0.665,89912.782
850,4,0.673,88843.982
850,4,0.714,83742.297
850,4,0.670,89241.791
850,4,0.701,85295.292
850,4,0.702,85173.789
850,4,0.901,66361.820
850,4,0.753,79405.046
850,4,0.742,80582.210
850,4,0.702,85173.789
850,4,0.715,83625.175
850,4,0.700,85417.143
850,4,0.684,87415.205
850,4,0.711,84095.640
850,4,0.813,73544.895
850,4,0.706,84691.218
850,4,0.736,81239.130
850,4,0.702,85173.789
850,4,0.706,84691.218
850,4,0.712,83977.528
850,4,0.714,83742.297
850,4,0.726,82358.127
850,4,0.742,80582.210
850,4,0.828,72212.560
850,4,0.757,78985.469
850,4,0.856,69850.467
850,4,0.795,75210.063
850,4,0.598,99986.622
850,4,0.621,96283.414
850,4,0.618,96750.809
850,4,0.563,106202.487
850,4,0.586,102034.130
850,4,0.530,112815.094
850,4,0.551,108515.426
850,4,0.543,110114.180
850,4,0.543,110114.180
850,4,0.542,110317.343
850,4,0.550,108712.727
850,4,0.567,105453.263
850,4,0.567,105453.263
850,4,0.588,101687.075
850,4,0.571,104714.536
850,4,0.574,104167.247
850,4,0.558,107154.122
850,4,0.590,101342.373
850,4,0.565,105826.549
850,4,0.588,101687.075
850,4,0.585,102208.547
850,4,0.620,96438.710
850,4,0.691,86529.667
850,4,0.706,84691.218
850,4,0.594,100659.933
850,4,0.600,99653.333
850,4,0.559,106962.433
850,4,0.529,113028.355
850,4,0.527,113457.306
850,4,0.518,115428.571
850,4,0.558,107154.122
850,4,0.541,110521.257
850,4,0.535,111760.748
850,4,0.553,108122.966
850,4,0.564,106014.184
900,1,1.965,30428.499
900,1,1.774,33704.622
900,1,1.737,34422.568
900,1,2.014,29688.183
900,1,1.941,30804.740
900,1,1.939,30836.514
900,1,2.033,29410.723
900,1,1.750,34166.857
900,1,1.764,33895.692
900,1,1.716,34843.823
900,1,1.680,35590.476
900,1,1.999,29910.955
900,1,1.708,35007.026
900,1,1.418,42166.432
900,1,1.751,34147.344
900,1,1.524,39233.596
900,1,1.548,38625.323
900,1,1.807,33089.098
900,1,1.432,41754.190
900,1,1.314,45503.805
900,1,1.561,38303.652
900,1,1.693,35317.188
900,1,1.512,39544.974
900,1,1.605,37253.583
900,1,1.597,37440.200
900,1,1.535,38952.443
900,1,1.469,40702.519
900,1,1.684,35505.938
900,1,1.487,40209.818
900,1,1.557,38402.055
900,1,1.351,44257.587
900,1,1.599,37393.371
900,1,1.577,37915.029
900,1,1.474,40564.450
900,1,1.554,38476.190
900,1,1.352,44224.852
900,1,1.502,39808.256
900,1,1.286,46494.557
900,1,1.607,37207.218
900,1,1.455,41094.158
900,1,1.799,33236.242
900,1,1.365,43803.663
900,1,1.385,43171.119
900,1,1.640,36458.537
900,1,1.624,36817.734
900,1,1.633,36614.819
900,1,1.527,39156.516
900,1,1.454,41122.421
900,1,1.637,36525.351
900,1,1.620,36908.642
900,1,1.674,35718.041
900,1,1.625,36795.077
900,1,1.569,38108.349
900,1,1.359,43997.057
900,1,1.630,36682.209
900,1,1.452,41179.063
900,1,1.361,43932.403
900,1,1.454,41122.421
900,1,1.659,36040.989
900,1,1.634,36592.411
900,1,1.620,36908.642
900,1,1.800,33217.778
900,1,1.424,41988.764
900,1,1.546,38675.291
900,1,1.525,39207.869
900,1,1.430,41812.587
900,1,1.538,38876.463
900,1,1.553,38500.966
900,1,1.402,42647.646
900,1,1.623,36840.419
900,1,1.672,35760.766
900,1,1.561,38303.652
900,1,1.657,36084.490
900,1,1.518,39388.669
900,1,1.441,41493.407
900,1,1.666,35889.556
900,1,1.681,35569.304
900,1,1.693,35317.188
900,1,1.528,39130.890
900,1,1.454,41122.421
900,1,1.744,34284.404
900,1,1.495,39994.649
900,1,1.634,36592.411
900,1,1.455,41094.158
900,1,1.433,41725.052
900,1,1.638,36503.053
900,1,1.636,36547.677
900,1,1.635,36570.031
900,1,1.636,36547.677
900,1,1.508,39649.867
900,1,1.464,40841.530
900,1,1.638,36503.053
900,1,1.860,32146.237
900,1,1.601,37346.658
900,1,1.832,32637.555
900,1,2.013,29702.931
900,1,2.076,28801.541
900,1,2.209,27067.451
900,1,1.820,32852.747
900,1,2.045,29238.142
900,2,1.156,51723.183
900,2,1.163,51411.866
900,2,1.121,53338.091
900,2,0.994,60152.918
900,2,0.986,60640.974
900,2,1.058,56514.178
900,2,1.269,47117.415
900,2,1.053,56782.526
900,2,1.118,53481.216
900,2,1.154,51812.825
900,2,1.133,52773.169
900,2,0.994,60152.918
900,2,0.807,74091.698
900,2,0.784,76265.306
900,2,0.830,72038.554
900,2,0.935,63948.663
900,2,0.798,74927.318
900,2,0.789,75782.003
900,2,0.800,74740.000
900,2,0.830,72038.554
900,2,0.842,71011.876
900,2,0.816,73274.510
900,2,0.812,73635.468
900,2,0.939,63676.251
900,2,0.799,74833.542
900,2,0.812,73635.468
900,2,0.819,73006.105
900,2,0.704,84931.818
900,2,1.351,44257.587
900,2,0.999,59851.852
900,2,0.787,75974.587
900,2,0.697,85784.792
900,2,0.927,64500.539
900,2,0.890,67182.022
900,2,0.812,73635.468
900,2,0.816,73274.510
900,2,0.835,71607.186
900,2,0.843,70927.639
900,2,0.934,64017.131
900,2,0.666,89777.778
900,2,0.722,82814.404
900,2,0.675,88580.741
900,2,0.899,66509.455
900,2,0.991,60335.015
900,2,0.801,74646.692
900,2,0.810,73817.284
900,2,0.837,71436.081
900,2,0.889,67257.593
900,2,0.738,81018.970
900,2,0.921,64920.738
900,2,0.851,70260.870
900,2,0.852,70178.404
900,2,0.790,75686.076
900,2,0.768,77854.167
900,2,0.773,77350.582
900,2,0.763,78364.351
900,2,0.799,74833.542
900,2,0.799,74833.542
900,2,0.785,76168.153
900,2,0.787,75974.587
900,2,0.800,74740.000
900,2,0.841,71096.314
900,2,0.692,86404.624
900,2,0.691,86529.667
900,2,0.700,85417.143
900,2,0.774,77250.646
900,2,0.727,82244.842
900,2,0.726,82358.127
900,2,0.813,73544.895
900,2,0.804,74368.159
900,2,0.811,73726.264
900,2,0.915,65346.448
900,2,0.852,70178.404
900,2,0.704,84931.818
900,2,1.489,40155.809
900,2,0.945,63271.958
900,2,1.048,57053.435
900,2,0.901,66361.820
900,2,0.742,80582.210
900,2,0.723,82699.862
900,2,0.697,85784.792
900,2,0.810,73817.284
900,2,0.819,73006.105
900,2,0.864,69203.704
900,2,0.836,71521.531
900,2,0.813,73544.895
900,2,0.819,73006.105
900,2,0.895,66806.704
900,2,0.884,67638.009
900,2,1.117,53529.096
900,2,0.811,73726.264
900,2,0.852,70178.404
900,2,0.777,76952.381
900,2,0.796,75115.578
900,2,0.817,73184.823
900,2,0.969,61704.850
900,2,0.958,62413.361
900,2,0.977,61199.591
900,2,1.147,52129.032
900,2,1.088,54955.882
900,4,0.738,81018.970
900,4,0.680,87929.412
900,4,0.699,85539.342
900,4,0.682,87671.554
900,4,0.676,88449.704
900,4,0.713,83859.748
900,4,0.817,73184.823
900,4,0.647,92414.219
900,4,0.679,88058.910
900,4,0.540,110725.926
900,4,0.511,117009.785
900,4,0.669,89375.187
900,4,0.657,91007.610
900,4,0.679,88058.910
900,4,0.710,84214.085
900,4,0.683,87543.192
900,4,0.675,88580.741
900,4,0.991,60335.015
900,4,0.521,114763.916
900,4,0.518,115428.571
900,4,0.521,114763.916
900,4,0.533,112180.113
900,4,0.532,112390.977
900,4,0.694,86155.620
900,4,0.687,87033.479
900,4,0.768,77854.167
900,4,0.711,84095.640
900,4,0.689,86780.842
900,4,0.703,85052.632
900,4,0.694,86155.620
900,4,0.635,94160.630
900,4,0.695,86031.655
900,4,0.696,85908.046
900,4,0.696,85908.046
900,4,0.773,77350.582
900,4,0.703,85052.632
900,4,0.676,88449.704
900,4,0.525,113889.524
900,4,0.533,112180.113
900,4,0.691,86529.667
900,4,0.591,101170.897
900,4,0.525,113889.524
900,4,0.692,86404.624
900,4,0.778,76853.470
900,4,0.686,87160.350
900,4,0.696,85908.046
900,4,0.728,82131.868
900,4,0.678,88188.791
900,4,0.696,85908.046
900,4,0.721,82929.265
900,4,0.701,85295.292
900,4,0.852,70178.404
900,4,0.663,90184.012
900,4,0.461,129700.651
900,4,0.469,127488.273
900,4,0.501,119345.309
900,4,0.538,111137.546
900,4,0.512,116781.250
900,4,0.533,112180.113
900,4,0.610,98019.672
900,4,0.640,93425.000
900,4,0.460,129982.609
900,4,0.498,120064.257
900,4,0.462,129419.913
900,4,0.456,131122.807
900,4,0.449,133167.038
900,4,0.455,131410.989
900,4,0.454,131700.441
900,4,0.557,107346.499
900,4,0.573,104349.040
900,4,0.516,115875.969
900,4,0.456,131122.807
900,4,0.501,119345.309
900,4,0.499,119823.647
900,4,0.478,125087.866
900,4,0.463,129140.389
900,4,0.464,128862.069
900,4,0.539,110931.354
900,4,0.484,123537.190
900,4,0.470,127217.021
900,4,0.480,124566.667
900,4,0.472,126677.966
900,4,0.475,125877.895
900,4,0.470,127217.021
900,4,0.474,126143.460
900,4,0.516,115875.969
900,4,0.569,105082.601
900,4,0.553,108122.966
900,4,0.534,111970.037
900,4,0.536,111552.239
900,4,0.671,89108.793
900,4,0.708,84451.977
900,4,0.715,83625.175
900,4,0.730,81906.849
900,4,0.775,77150.968
900,4,0.684,87415.205
900,4,0.687,87033.479
900,4,0.679,88058.910
900,4,0.753,79405.046
900,4,0.662,90320.242
